 Etot   =    -42048.3820  EKtot   =      9991.8912  EPtot      =    -52040.2732	 Etot   =       578.9618  EKtot   =       168.4969  EPtot      =       427.7733
 Etot   =    -41489.9030  EKtot   =     10101.2212  EPtot      =    -51591.1242	 Etot   =       129.9401  EKtot   =        82.0603  EPtot      =        98.1984
 Etot   =    -41507.3125  EKtot   =     10111.2910  EPtot      =    -51618.6035	 Etot   =       155.8967  EKtot   =        75.1700  EPtot      =       140.8869
 Etot   =    -41801.0840  EKtot   =     10078.7997  EPtot      =    -51879.8837	 Etot   =       115.0004  EKtot   =        78.0268  EPtot      =        80.6806
 Etot   =    -41718.8346  EKtot   =     10115.2081  EPtot      =    -51834.0427	 Etot   =       106.5282  EKtot   =        80.4682  EPtot      =        75.9580
 Etot   =    -41843.7409  EKtot   =     10090.4515  EPtot      =    -51934.1924	 Etot   =       141.2766  EKtot   =        76.9059  EPtot      =       105.6895
 Etot   =    -41852.5310  EKtot   =     10125.0628  EPtot      =    -51977.5938	 Etot   =       108.4043  EKtot   =        78.5417  EPtot      =        83.2908
 Etot   =    -41983.1066  EKtot   =     10086.7378  EPtot      =    -52069.8445	 Etot   =       154.4488  EKtot   =        76.0391  EPtot      =       121.2809
 Etot   =    -41913.1067  EKtot   =     10137.6723  EPtot      =    -52050.7789	 Etot   =        88.2288  EKtot   =        66.7192  EPtot      =        83.3460
 Etot   =    -41993.2116  EKtot   =     10093.5420  EPtot      =    -52086.7536	 Etot   =       123.4787  EKtot   =        79.4663  EPtot      =        92.6358
 Etot   =    -42195.3375  EKtot   =     10077.4819  EPtot      =    -52272.8195	 Etot   =       145.3544  EKtot   =        67.7191  EPtot      =       118.9663
 Etot   =    -42178.0520  EKtot   =     10091.0725  EPtot      =    -52269.1245	 Etot   =        81.7459  EKtot   =        75.5930  EPtot      =        73.7589
 Etot   =    -42089.1437  EKtot   =     10105.2378  EPtot      =    -52194.3814	 Etot   =       140.3593  EKtot   =        86.4149  EPtot      =        97.8153
 Etot   =    -42139.0624  EKtot   =     10116.7763  EPtot      =    -52255.8387	 Etot   =       104.9187  EKtot   =        74.5763  EPtot      =        84.7307
 Etot   =    -42343.2792  EKtot   =     10072.7693  EPtot      =    -52416.0484	 Etot   =       141.8287  EKtot   =        65.9509  EPtot      =       116.1070
 Etot   =    -42119.0206  EKtot   =     10119.0514  EPtot      =    -52238.0720	 Etot   =        68.9022  EKtot   =        61.4380  EPtot      =        67.2142
 Etot   =    -42280.8858  EKtot   =     10089.6108  EPtot      =    -52370.4966	 Etot   =       101.6100  EKtot   =        74.6095  EPtot      =        92.1652
 Etot   =    -42360.9959  EKtot   =     10069.8045  EPtot      =    -52430.8005	 Etot   =        87.9282  EKtot   =        73.6675  EPtot      =        82.0737
 Etot   =    -42242.6718  EKtot   =     10108.7345  EPtot      =    -52351.4063	 Etot   =        83.8791  EKtot   =        63.3227  EPtot      =        74.7765
 Etot   =    -42174.7779  EKtot   =     10150.5863  EPtot      =    -52325.3642	 Etot   =       121.8897  EKtot   =        75.1256  EPtot      =        97.7265
 Etot   =    -42271.4426  EKtot   =     10126.7686  EPtot      =    -52398.2112	 Etot   =        88.3206  EKtot   =        73.4552  EPtot      =        82.5894
 Etot   =    -42384.6971  EKtot   =     10109.6095  EPtot      =    -52494.3066	 Etot   =       144.2417  EKtot   =        88.7341  EPtot      =        96.8991
 Etot   =    -42445.0938  EKtot   =     10085.1859  EPtot      =    -52530.2798	 Etot   =        66.3176  EKtot   =        69.7508  EPtot      =        75.7210
 Etot   =    -42595.1078  EKtot   =     10066.0379  EPtot      =    -52661.1457	 Etot   =        77.8978  EKtot   =        72.1318  EPtot      =        68.9971
 Etot   =    -42596.0566  EKtot   =     10098.4035  EPtot      =    -52694.4601	 Etot   =        90.0042  EKtot   =        69.6274  EPtot      =        81.8690
 Etot   =    -42610.8009  EKtot   =     10108.2833  EPtot      =    -52719.0842	 Etot   =       108.0077  EKtot   =        75.4918  EPtot      =        77.1223
 Etot   =    -42609.5059  EKtot   =     10106.8034  EPtot      =    -52716.3092	 Etot   =        95.9120  EKtot   =        73.7517  EPtot      =        94.6299
 Etot   =    -42724.3747  EKtot   =     10099.6759  EPtot      =    -52824.0506	 Etot   =       101.4481  EKtot   =        72.4969  EPtot      =        85.1987
 Etot   =    -42716.7339  EKtot   =     10098.4884  EPtot      =    -52815.2224	 Etot   =        98.2710  EKtot   =        74.0141  EPtot      =        97.1621
 Etot   =    -42724.5074  EKtot   =     10108.7990  EPtot      =    -52833.3064	 Etot   =        89.4168  EKtot   =        72.2026  EPtot      =        79.1915
 Etot   =    -42743.7721  EKtot   =     10080.5614  EPtot      =    -52824.3336	 Etot   =       182.4540  EKtot   =        87.9875  EPtot      =       127.3420
 Etot   =    -42671.3593  EKtot   =     10114.4082  EPtot      =    -52785.7675	 Etot   =       247.4511  EKtot   =        96.9859  EPtot      =       189.9576
 Etot   =    -42927.7376  EKtot   =     10087.1500  EPtot      =    -53014.8876	 Etot   =        94.9866  EKtot   =        76.8400  EPtot      =        77.2819
