 Etot   =    -36875.3635  EKtot   =      8716.3870  EPtot      =    -45591.7505	 Etot   =       461.1548  EKtot   =       133.7298  EPtot      =       346.3568
 Etot   =    -36445.0965  EKtot   =      8839.4642  EPtot      =    -45284.5607	 Etot   =        93.7495  EKtot   =        65.5772  EPtot      =        81.6005
 Etot   =    -36384.9604  EKtot   =      8854.1652  EPtot      =    -45239.1256	 Etot   =       101.3842  EKtot   =        63.4832  EPtot      =        85.1137
 Etot   =    -36392.8049  EKtot   =      8864.0546  EPtot      =    -45256.8595	 Etot   =        78.7997  EKtot   =        62.6883  EPtot      =        64.8638
 Etot   =    -36416.5306  EKtot   =      8863.3751  EPtot      =    -45279.9057	 Etot   =        48.2900  EKtot   =        70.3487  EPtot      =        62.5148
 Etot   =    -36506.5172  EKtot   =      8848.5891  EPtot      =    -45355.1063	 Etot   =        69.1740  EKtot   =        59.2853  EPtot      =        77.5995
 Etot   =    -36594.1884  EKtot   =      8848.4184  EPtot      =    -45442.6068	 Etot   =       118.9117  EKtot   =        70.2045  EPtot      =        97.3917
 Etot   =    -36603.8956  EKtot   =      8862.4436  EPtot      =    -45466.3392	 Etot   =        81.9571  EKtot   =        66.1559  EPtot      =        71.4185
 Etot   =    -36561.2238  EKtot   =      8871.7131  EPtot      =    -45432.9370	 Etot   =       100.2947  EKtot   =        67.4789  EPtot      =        79.7580
 Etot   =    -36675.1877  EKtot   =      8875.8725  EPtot      =    -45551.0602	 Etot   =        91.7002  EKtot   =        69.4930  EPtot      =        71.5933
 Etot   =    -36735.4211  EKtot   =      8859.0150  EPtot      =    -45594.4361	 Etot   =       129.8112  EKtot   =        74.2472  EPtot      =       107.8126
 Etot   =    -36906.9137  EKtot   =      8821.7113  EPtot      =    -45728.6250	 Etot   =       107.6294  EKtot   =        64.6631  EPtot      =        96.1823
 Etot   =    -36951.2252  EKtot   =      8810.6119  EPtot      =    -45761.8372	 Etot   =        71.8624  EKtot   =        63.1218  EPtot      =        69.2856
 Etot   =    -36859.7286  EKtot   =      8881.9291  EPtot      =    -45741.6577	 Etot   =        68.8022  EKtot   =        66.4952  EPtot      =        65.7700
 Etot   =    -36990.4228  EKtot   =      8840.2381  EPtot      =    -45830.6608	 Etot   =        65.4296  EKtot   =        71.7006  EPtot      =        63.9533
 Etot   =    -36935.8538  EKtot   =      8866.5297  EPtot      =    -45802.3835	 Etot   =        94.1787  EKtot   =        67.9144  EPtot      =        75.1830
 Etot   =    -37003.1443  EKtot   =      8843.8008  EPtot      =    -45846.9451	 Etot   =        80.0135  EKtot   =        64.6359  EPtot      =        62.2173
 Etot   =    -36997.7720  EKtot   =      8853.7995  EPtot      =    -45851.5715	 Etot   =        96.6078  EKtot   =        63.9516  EPtot      =        86.6326
 Etot   =    -37043.2330  EKtot   =      8863.6445  EPtot      =    -45906.8775	 Etot   =       144.0032  EKtot   =        69.7354  EPtot      =       108.3320
 Etot   =    -37013.2365  EKtot   =      8872.9257  EPtot      =    -45886.1621	 Etot   =       132.6730  EKtot   =        70.9828  EPtot      =       107.5793
