 Etot   =    -23980.6829  EKtot   =      5761.6555  EPtot      =    -29742.3384	 Etot   =       344.4630  EKtot   =       102.5218  EPtot      =       257.8859
 Etot   =    -23663.7039  EKtot   =      5811.2085  EPtot      =    -29474.9125	 Etot   =        72.3543  EKtot   =        48.2087  EPtot      =        68.7601
 Etot   =    -23607.7636  EKtot   =      5843.2133  EPtot      =    -29450.9769	 Etot   =        76.8435  EKtot   =        51.2390  EPtot      =        70.0739
 Etot   =    -23605.0618  EKtot   =      5835.9050  EPtot      =    -29440.9668	 Etot   =        83.1021  EKtot   =        53.7246  EPtot      =        71.6842
 Etot   =    -23542.7595  EKtot   =      5873.5961  EPtot      =    -29416.3556	 Etot   =        76.8671  EKtot   =        53.1703  EPtot      =        70.0448
 Etot   =    -23552.5281  EKtot   =      5868.5699  EPtot      =    -29421.0980	 Etot   =        74.0047  EKtot   =        61.9026  EPtot      =        57.0276
 Etot   =    -23649.9341  EKtot   =      5826.4982  EPtot      =    -29476.4322	 Etot   =        80.2075  EKtot   =        60.2059  EPtot      =        54.2554
 Etot   =    -23644.9073  EKtot   =      5844.0500  EPtot      =    -29488.9573	 Etot   =        93.9862  EKtot   =        55.2786  EPtot      =        81.6953
 Etot   =    -23648.2349  EKtot   =      5854.4765  EPtot      =    -29502.7114	 Etot   =        90.7922  EKtot   =        53.0685  EPtot      =        74.8003
 Etot   =    -23688.8580  EKtot   =      5848.0318  EPtot      =    -29536.8898	 Etot   =        68.9948  EKtot   =        52.5142  EPtot      =        70.0451
 Etot   =    -23869.8491  EKtot   =      5800.2038  EPtot      =    -29670.0529	 Etot   =        64.0546  EKtot   =        54.7288  EPtot      =        51.5990
 Etot   =    -23786.5837  EKtot   =      5848.3815  EPtot      =    -29634.9652	 Etot   =        65.0339  EKtot   =        47.2228  EPtot      =        55.2095
 Etot   =    -23768.7246  EKtot   =      5858.4435  EPtot      =    -29627.1681	 Etot   =        65.5265  EKtot   =        52.2872  EPtot      =        55.1602
 Etot   =    -23798.6910  EKtot   =      5858.0552  EPtot      =    -29656.7462	 Etot   =        92.7777  EKtot   =        62.8042  EPtot      =        69.5382
 Etot   =    -23823.3400  EKtot   =      5867.6416  EPtot      =    -29690.9816	 Etot   =       111.1562  EKtot   =        49.4461  EPtot      =        94.4406
 Etot   =    -23959.1341  EKtot   =      5810.2735  EPtot      =    -29769.4075	 Etot   =        63.0844  EKtot   =        52.4686  EPtot      =        56.8581
 Etot   =    -23829.7063  EKtot   =      5862.3951  EPtot      =    -29692.1013	 Etot   =       125.7397  EKtot   =        62.3045  EPtot      =        93.0842
 Etot   =    -24042.3382  EKtot   =      5809.8645  EPtot      =    -29852.2027	 Etot   =        62.2405  EKtot   =        45.0411  EPtot      =        54.3948
 Etot   =    -24031.9626  EKtot   =      5830.9227  EPtot      =    -29862.8853	 Etot   =        82.4208  EKtot   =        55.1599  EPtot      =        68.3605
 Etot   =    -23993.2028  EKtot   =      5863.1221  EPtot      =    -29856.3250	 Etot   =        78.1321  EKtot   =        55.4147  EPtot      =        67.4562
 Etot   =    -24029.4192  EKtot   =      5835.3239  EPtot      =    -29864.7431	 Etot   =        70.7823  EKtot   =        50.1391  EPtot      =        58.4526
 Etot   =    -24196.2935  EKtot   =      5816.4008  EPtot      =    -30012.6943	 Etot   =        59.7751  EKtot   =        53.3351  EPtot      =        48.0468
 Etot   =    -24148.3209  EKtot   =      5863.1755  EPtot      =    -30011.4964	 Etot   =        69.1059  EKtot   =        46.3338  EPtot      =        74.7877
 Etot   =    -24167.9051  EKtot   =      5856.6907  EPtot      =    -30024.5958	 Etot   =        86.5322  EKtot   =        59.3648  EPtot      =        68.4771
 Etot   =    -24148.9696  EKtot   =      5851.5014  EPtot      =    -30000.4710	 Etot   =        68.4531  EKtot   =        54.9477  EPtot      =        57.4574
 Etot   =    -24206.1511  EKtot   =      5851.7889  EPtot      =    -30057.9401	 Etot   =        82.2147  EKtot   =        60.7716  EPtot      =        78.4318
 Etot   =    -24384.3310  EKtot   =      5822.3376  EPtot      =    -30206.6686	 Etot   =        74.3519  EKtot   =        55.0238  EPtot      =        62.9496
 Etot   =    -24252.8147  EKtot   =      5874.3911  EPtot      =    -30127.2058	 Etot   =        78.7429  EKtot   =        45.0940  EPtot      =        73.3561
 Etot   =    -24415.0482  EKtot   =      5837.1558  EPtot      =    -30252.2040	 Etot   =        68.8176  EKtot   =        54.1332  EPtot      =        66.3036
 Etot   =    -24344.9226  EKtot   =      5871.3246  EPtot      =    -30216.2472	 Etot   =        73.2090  EKtot   =        56.0478  EPtot      =        58.9810
 Etot   =    -24395.4521  EKtot   =      5841.6222  EPtot      =    -30237.0743	 Etot   =        70.7996  EKtot   =        47.8456  EPtot      =        67.5722
 Etot   =    -24342.3429  EKtot   =      5864.5870  EPtot      =    -30206.9299	 Etot   =        59.0072  EKtot   =        51.2626  EPtot      =        52.2050
 Etot   =    -24319.6352  EKtot   =      5865.8522  EPtot      =    -30185.4873	 Etot   =        75.9789  EKtot   =        52.4865  EPtot      =        68.0262
 Etot   =    -24336.1768  EKtot   =      5848.9031  EPtot      =    -30185.0799	 Etot   =        95.9542  EKtot   =        55.9008  EPtot      =        72.2391
