 Etot   =    -34596.7941  EKtot   =      8212.4470  EPtot      =    -42809.2412	 Etot   =       476.5146  EKtot   =       133.9769  EPtot      =       367.4038
 Etot   =    -34168.0918  EKtot   =      8274.5548  EPtot      =    -42442.6466	 Etot   =        83.2260  EKtot   =        61.4589  EPtot      =        74.4381
 Etot   =    -34066.5536  EKtot   =      8321.9495  EPtot      =    -42388.5032	 Etot   =       204.4478  EKtot   =        86.3570  EPtot      =       148.6059
 Etot   =    -33989.0683  EKtot   =      8339.9491  EPtot      =    -42329.0174	 Etot   =        70.0282  EKtot   =        64.1395  EPtot      =        60.9404
 Etot   =    -34072.8194  EKtot   =      8319.4537  EPtot      =    -42392.2732	 Etot   =        94.2455  EKtot   =        63.6516  EPtot      =        82.9619
 Etot   =    -34078.6191  EKtot   =      8297.0495  EPtot      =    -42375.6686	 Etot   =       121.0451  EKtot   =        71.7904  EPtot      =        96.4853
 Etot   =    -34151.6252  EKtot   =      8292.1399  EPtot      =    -42443.7651	 Etot   =        75.3546  EKtot   =        67.1025  EPtot      =        63.5805
 Etot   =    -34099.5113  EKtot   =      8291.1447  EPtot      =    -42390.6560	 Etot   =       157.9391  EKtot   =        70.9472  EPtot      =       130.1239
 Etot   =    -34110.4928  EKtot   =      8291.3074  EPtot      =    -42401.8002	 Etot   =       140.8489  EKtot   =        66.9849  EPtot      =       119.5287
 Etot   =    -34117.6343  EKtot   =      8329.9138  EPtot      =    -42447.5481	 Etot   =        58.0365  EKtot   =        52.6471  EPtot      =        61.7883
 Etot   =    -34183.8490  EKtot   =      8320.8195  EPtot      =    -42504.6685	 Etot   =        57.9946  EKtot   =        60.1183  EPtot      =        71.2198
 Etot   =    -34194.5611  EKtot   =      8304.5387  EPtot      =    -42499.0998	 Etot   =       100.5185  EKtot   =        66.2267  EPtot      =        79.1214
 Etot   =    -34189.4732  EKtot   =      8303.5465  EPtot      =    -42493.0196	 Etot   =        73.2374  EKtot   =        62.4896  EPtot      =        62.4513
 Etot   =    -34356.7857  EKtot   =      8275.5425  EPtot      =    -42632.3282	 Etot   =       126.0084  EKtot   =        66.4344  EPtot      =        99.7781
 Etot   =    -34348.0635  EKtot   =      8298.1284  EPtot      =    -42646.1919	 Etot   =       107.7559  EKtot   =        65.7328  EPtot      =       103.3604
 Etot   =    -34191.6588  EKtot   =      8322.6142  EPtot      =    -42514.2730	 Etot   =        69.0093  EKtot   =        59.4149  EPtot      =        59.3209
 Etot   =    -34271.7511  EKtot   =      8336.7075  EPtot      =    -42608.4586	 Etot   =        96.6908  EKtot   =        64.9454  EPtot      =        76.9512
 Etot   =    -34457.7333  EKtot   =      8278.4173  EPtot      =    -42736.1505	 Etot   =        80.2749  EKtot   =        61.8131  EPtot      =        73.2262
 Etot   =    -34311.3916  EKtot   =      8331.8267  EPtot      =    -42643.2183	 Etot   =        75.5991  EKtot   =        60.3323  EPtot      =        72.9669
 Etot   =    -34337.2908  EKtot   =      8345.7882  EPtot      =    -42683.0790	 Etot   =        68.0162  EKtot   =        59.4913  EPtot      =        64.5401
 Etot   =    -34505.1835  EKtot   =      8345.0932  EPtot      =    -42850.2767	 Etot   =        77.2902  EKtot   =        64.4970  EPtot      =        71.7479
 Etot   =    -34702.4799  EKtot   =      8290.6026  EPtot      =    -42993.0825	 Etot   =       139.6649  EKtot   =        69.2537  EPtot      =       105.1354
 Etot   =    -34856.2674  EKtot   =      8278.8449  EPtot      =    -43135.1123	 Etot   =       113.1662  EKtot   =        69.5840  EPtot      =        91.6603
 Etot   =    -34877.5640  EKtot   =      8290.4264  EPtot      =    -43167.9903	 Etot   =        91.5518  EKtot   =        73.6319  EPtot      =        75.6707
 Etot   =    -34957.9181  EKtot   =      8297.9141  EPtot      =    -43255.8321	 Etot   =        77.0501  EKtot   =        65.3829  EPtot      =        66.0960
 Etot   =    -34909.1703  EKtot   =      8318.2016  EPtot      =    -43227.3719	 Etot   =        73.3348  EKtot   =        66.0114  EPtot      =        74.6870
 Etot   =    -34908.7737  EKtot   =      8326.7217  EPtot      =    -43235.4954	 Etot   =        77.4864  EKtot   =        71.1450  EPtot      =        60.2453
 Etot   =    -34877.0136  EKtot   =      8315.7950  EPtot      =    -43192.8086	 Etot   =        63.1229  EKtot   =        60.6154  EPtot      =        58.6098
 Etot   =    -34902.7399  EKtot   =      8326.5199  EPtot      =    -43229.2598	 Etot   =       123.8098  EKtot   =        63.6904  EPtot      =       110.5311
 Etot   =    -35084.3176  EKtot   =      8288.7043  EPtot      =    -43373.0220	 Etot   =        67.3764  EKtot   =        60.2517  EPtot      =        70.0082
 Etot   =    -35073.9961  EKtot   =      8274.6924  EPtot      =    -43348.6884	 Etot   =        94.3316  EKtot   =        63.9978  EPtot      =        83.0105
 Etot   =    -35008.1557  EKtot   =      8298.0791  EPtot      =    -43306.2348	 Etot   =       100.2319  EKtot   =        77.4539  EPtot      =        89.0714
 Etot   =    -34944.9314  EKtot   =      8328.1876  EPtot      =    -43273.1189	 Etot   =        87.8608  EKtot   =        65.4477  EPtot      =        79.0616
 Etot   =    -35015.7678  EKtot   =      8309.8023  EPtot      =    -43325.5701	 Etot   =        79.1444  EKtot   =        64.7033  EPtot      =        74.3383
