 Etot   =    -41047.1075  EKtot   =      9612.0376  EPtot      =    -50659.1451	 Etot   =       501.7865  EKtot   =       159.7816  EPtot      =       359.0329
 Etot   =    -40473.5652  EKtot   =      9740.8501  EPtot      =    -50214.4153	 Etot   =        90.6247  EKtot   =        78.6293  EPtot      =        62.6426
 Etot   =    -40388.3565  EKtot   =      9763.4764  EPtot      =    -50151.8329	 Etot   =        79.6537  EKtot   =        77.9981  EPtot      =        65.7680
 Etot   =    -40426.8143  EKtot   =      9761.7835  EPtot      =    -50188.5978	 Etot   =        85.7022  EKtot   =        78.4145  EPtot      =        70.6266
 Etot   =    -40321.8352  EKtot   =      9791.6757  EPtot      =    -50113.5110	 Etot   =        83.0605  EKtot   =        68.2211  EPtot      =        81.1971
 Etot   =    -40372.4743  EKtot   =      9782.5137  EPtot      =    -50154.9880	 Etot   =        70.5282  EKtot   =        64.0173  EPtot      =        66.6587
 Etot   =    -40367.0208  EKtot   =      9813.4149  EPtot      =    -50180.4357	 Etot   =       141.6057  EKtot   =        73.7665  EPtot      =       115.6711
 Etot   =    -40498.9270  EKtot   =      9766.7273  EPtot      =    -50265.6543	 Etot   =       144.9071  EKtot   =        76.4724  EPtot      =       114.4838
 Etot   =    -40470.6773  EKtot   =      9778.7651  EPtot      =    -50249.4424	 Etot   =       119.7398  EKtot   =        71.5465  EPtot      =        91.1053
 Etot   =    -40600.5745  EKtot   =      9733.7752  EPtot      =    -50334.3497	 Etot   =        66.2790  EKtot   =        62.4188  EPtot      =        75.6952
 Etot   =    -40559.8898  EKtot   =      9763.5961  EPtot      =    -50323.4859	 Etot   =       154.3580  EKtot   =        83.6217  EPtot      =       116.3746
 Etot   =    -40535.4611  EKtot   =      9790.9395  EPtot      =    -50326.4006	 Etot   =       122.8949  EKtot   =        83.2244  EPtot      =        85.4046
 Etot   =    -40594.9386  EKtot   =      9771.2990  EPtot      =    -50366.2376	 Etot   =       115.8296  EKtot   =        85.8081  EPtot      =        79.0452
 Etot   =    -40646.7457  EKtot   =      9784.6256  EPtot      =    -50431.3713	 Etot   =        81.6936  EKtot   =        70.1282  EPtot      =        94.3231
 Etot   =    -40807.7578  EKtot   =      9754.9642  EPtot      =    -50562.7220	 Etot   =       120.0602  EKtot   =        69.6525  EPtot      =       108.3055
 Etot   =    -40889.5881  EKtot   =      9748.9587  EPtot      =    -50638.5468	 Etot   =       106.7432  EKtot   =        75.5939  EPtot      =        88.1535
 Etot   =    -40896.3902  EKtot   =      9739.3854  EPtot      =    -50635.7755	 Etot   =       109.6646  EKtot   =        70.1900  EPtot      =       100.1868
 Etot   =    -40949.5300  EKtot   =      9734.8560  EPtot      =    -50684.3860	 Etot   =        99.0255  EKtot   =        73.2900  EPtot      =        77.8865
 Etot   =    -40977.4137  EKtot   =      9763.9544  EPtot      =    -50741.3681	 Etot   =        89.2641  EKtot   =        60.4328  EPtot      =        77.2600
 Etot   =    -40798.6864  EKtot   =      9815.1542  EPtot      =    -50613.8406	 Etot   =       112.7350  EKtot   =        76.8798  EPtot      =        92.1106
 Etot   =    -41129.4971  EKtot   =      9738.4900  EPtot      =    -50867.9871	 Etot   =       116.2697  EKtot   =        74.1628  EPtot      =       116.2622
 Etot   =    -41113.2747  EKtot   =      9764.0046  EPtot      =    -50877.2793	 Etot   =        80.5194  EKtot   =        70.2637  EPtot      =        62.9294
 Etot   =    -41207.9169  EKtot   =      9755.7672  EPtot      =    -50963.6842	 Etot   =       198.1880  EKtot   =        85.7684  EPtot      =       151.7102
 Etot   =    -41102.8229  EKtot   =      9779.3243  EPtot      =    -50882.1473	 Etot   =        88.9471  EKtot   =        72.5514  EPtot      =        87.0335
 Etot   =    -41235.8213  EKtot   =      9773.5958  EPtot      =    -51009.4171	 Etot   =       100.5489  EKtot   =        68.2023  EPtot      =        89.4392
 Etot   =    -41182.2397  EKtot   =      9787.6829  EPtot      =    -50969.9227	 Etot   =       140.8400  EKtot   =        78.8120  EPtot      =       105.1538
 Etot   =    -41290.3251  EKtot   =      9769.8721  EPtot      =    -51060.1972	 Etot   =        79.4726  EKtot   =        59.5806  EPtot      =        79.8937
 Etot   =    -41171.0476  EKtot   =      9819.1718  EPtot      =    -50990.2195	 Etot   =       123.8913  EKtot   =        80.5335  EPtot      =        88.2514
 Etot   =    -41194.2300  EKtot   =      9821.3941  EPtot      =    -51015.6241	 Etot   =        89.9532  EKtot   =        69.1302  EPtot      =        75.5542
 Etot   =    -41227.9767  EKtot   =      9811.5538  EPtot      =    -51039.5305	 Etot   =       113.2850  EKtot   =        72.9965  EPtot      =        83.6800
 Etot   =    -41245.8565  EKtot   =      9789.4376  EPtot      =    -51035.2942	 Etot   =        84.8250  EKtot   =        74.9088  EPtot      =        68.2401
 Etot   =    -41393.8830  EKtot   =      9772.7887  EPtot      =    -51166.6717	 Etot   =       106.1135  EKtot   =        78.2579  EPtot      =        79.1064
 Etot   =    -41434.7186  EKtot   =      9758.9923  EPtot      =    -51193.7108	 Etot   =       109.3443  EKtot   =        68.6062  EPtot      =        87.7062
 Etot   =    -41497.1931  EKtot   =      9736.8217  EPtot      =    -51234.0147	 Etot   =       133.3590  EKtot   =        74.0282  EPtot      =       103.6716
 Etot   =    -41288.0202  EKtot   =      9809.4024  EPtot      =    -51097.4226	 Etot   =       108.7146  EKtot   =        70.6856  EPtot      =        92.1519
 Etot   =    -41209.0900  EKtot   =      9796.6749  EPtot      =    -51005.7648	 Etot   =        96.6996  EKtot   =        60.8840  EPtot      =        89.8653
 Etot   =    -41246.8292  EKtot   =      9812.9383  EPtot      =    -51059.7675	 Etot   =        65.0664  EKtot   =        79.0151  EPtot      =        78.4716
 Etot   =    -41256.0937  EKtot   =      9801.2518  EPtot      =    -51057.3456	 Etot   =        75.5587  EKtot   =        69.8609  EPtot      =        57.4541
 Etot   =    -41418.1936  EKtot   =      9769.2319  EPtot      =    -51187.4255	 Etot   =       103.8762  EKtot   =        69.3416  EPtot      =        83.2805
 Etot   =    -41287.3062  EKtot   =      9808.2009  EPtot      =    -51095.5070	 Etot   =       156.8877  EKtot   =        71.7558  EPtot      =       119.0567
 Etot   =    -41350.7269  EKtot   =      9779.4857  EPtot      =    -51130.2126	 Etot   =        83.8362  EKtot   =        69.5971  EPtot      =        78.0426
 Etot   =    -41342.1020  EKtot   =      9769.0588  EPtot      =    -51111.1609	 Etot   =        83.2580  EKtot   =        68.7110  EPtot      =        73.2430
 Etot   =    -41513.4845  EKtot   =      9751.6950  EPtot      =    -51265.1795	 Etot   =        97.6894  EKtot   =        63.2663  EPtot      =        83.5911
 Etot   =    -41413.9500  EKtot   =      9774.7592  EPtot      =    -51188.7092	 Etot   =       105.1938  EKtot   =        75.7801  EPtot      =        90.4960
 Etot   =    -41345.9423  EKtot   =      9774.1068  EPtot      =    -51120.0492	 Etot   =       110.8910  EKtot   =        73.3206  EPtot      =        86.5138
 Etot   =    -41493.8289  EKtot   =      9750.6418  EPtot      =    -51244.4708	 Etot   =       127.0381  EKtot   =        71.3152  EPtot      =       111.4334
 Etot   =    -41519.3371  EKtot   =      9747.6141  EPtot      =    -51266.9512	 Etot   =        57.4333  EKtot   =        63.0589  EPtot      =        75.4473
 Etot   =    -41395.9491  EKtot   =      9786.6693  EPtot      =    -51182.6184	 Etot   =        62.3461  EKtot   =        63.2194  EPtot      =        67.5545
 Etot   =    -41400.0898  EKtot   =      9775.2136  EPtot      =    -51175.3035	 Etot   =        72.4731  EKtot   =        68.7241  EPtot      =        65.9365
 Etot   =    -41409.8152  EKtot   =      9759.8289  EPtot      =    -51169.6441	 Etot   =        91.7291  EKtot   =        64.5213  EPtot      =        84.5442
