 Etot   =    -30679.0437  EKtot   =      7354.0456  EPtot      =    -38033.0893	 Etot   =       455.3865  EKtot   =       127.1882  EPtot      =       344.7299
 Etot   =    -30285.6474  EKtot   =      7441.3922  EPtot      =    -37727.0396	 Etot   =        66.9367  EKtot   =        63.3561  EPtot      =        63.5252
 Etot   =    -30193.8304  EKtot   =      7476.1310  EPtot      =    -37669.9614	 Etot   =       107.5175  EKtot   =        62.1749  EPtot      =        84.9301
 Etot   =    -30386.2410  EKtot   =      7401.1354  EPtot      =    -37787.3765	 Etot   =       105.0259  EKtot   =        68.5235  EPtot      =        83.0892
 Etot   =    -30263.1122  EKtot   =      7473.2133  EPtot      =    -37736.3254	 Etot   =        76.8347  EKtot   =        54.0738  EPtot      =        69.3843
 Etot   =    -30299.9548  EKtot   =      7457.6573  EPtot      =    -37757.6120	 Etot   =       111.2281  EKtot   =        72.5765  EPtot      =        80.8993
 Etot   =    -30386.9341  EKtot   =      7441.7175  EPtot      =    -37828.6516	 Etot   =        85.8626  EKtot   =        59.2605  EPtot      =        79.3425
 Etot   =    -30389.0208  EKtot   =      7435.6573  EPtot      =    -37824.6781	 Etot   =        84.6316  EKtot   =        61.9958  EPtot      =        73.1667
 Etot   =    -30469.3514  EKtot   =      7444.9763  EPtot      =    -37914.3277	 Etot   =       100.1648  EKtot   =        61.1227  EPtot      =        83.1398
 Etot   =    -30431.8043  EKtot   =      7447.5535  EPtot      =    -37879.3578	 Etot   =        84.5485  EKtot   =        56.8625  EPtot      =        76.8592
 Etot   =    -30329.5011  EKtot   =      7489.1412  EPtot      =    -37818.6422	 Etot   =        70.4793  EKtot   =        63.1567  EPtot      =        59.3078
 Etot   =    -30479.1104  EKtot   =      7475.5244  EPtot      =    -37954.6347	 Etot   =        92.8045  EKtot   =        61.1083  EPtot      =        75.7876
 Etot   =    -30718.4288  EKtot   =      7398.9274  EPtot      =    -38117.3562	 Etot   =        70.9037  EKtot   =        67.6530  EPtot      =        60.8183
 Etot   =    -30647.8960  EKtot   =      7448.1702  EPtot      =    -38096.0662	 Etot   =        93.1918  EKtot   =        62.3581  EPtot      =        68.8701
 Etot   =    -30723.9277  EKtot   =      7444.0035  EPtot      =    -38167.9312	 Etot   =       103.2069  EKtot   =        59.7125  EPtot      =        93.8271
 Etot   =    -30828.0775  EKtot   =      7427.7854  EPtot      =    -38255.8629	 Etot   =       107.6378  EKtot   =        66.8919  EPtot      =        78.4475
 Etot   =    -30837.9427  EKtot   =      7436.4003  EPtot      =    -38274.3430	 Etot   =        60.3152  EKtot   =        52.1283  EPtot      =        59.7500
 Etot   =    -30902.5478  EKtot   =      7433.3775  EPtot      =    -38335.9253	 Etot   =        74.3583  EKtot   =        61.5407  EPtot      =        64.5691
 Etot   =    -30987.9456  EKtot   =      7418.4803  EPtot      =    -38406.4259	 Etot   =        78.3747  EKtot   =        64.9096  EPtot      =        65.7923
 Etot   =    -30962.7665  EKtot   =      7440.1053  EPtot      =    -38402.8718	 Etot   =        69.2664  EKtot   =        65.1208  EPtot      =        57.0699
 Etot   =    -30878.8256  EKtot   =      7465.6534  EPtot      =    -38344.4790	 Etot   =        59.6821  EKtot   =        53.9021  EPtot      =        56.6263
 Etot   =    -31018.1853  EKtot   =      7427.9099  EPtot      =    -38446.0952	 Etot   =        86.6594  EKtot   =        65.5427  EPtot      =        67.5446
 Etot   =    -30974.2146  EKtot   =      7443.5113  EPtot      =    -38417.7259	 Etot   =        91.1410  EKtot   =        61.1068  EPtot      =        78.9952
 Etot   =    -31122.3685  EKtot   =      7436.3945  EPtot      =    -38558.7630	 Etot   =        60.5483  EKtot   =        56.6743  EPtot      =        56.4894
 Etot   =    -31128.1193  EKtot   =      7422.8994  EPtot      =    -38551.0187	 Etot   =       128.3787  EKtot   =        67.5376  EPtot      =       113.4093
