#Ang Center	  GalNAc 1	  GalNAc 2	  GalNAc 3	  GalNAc 4	All GalNAc
 104.500000  0.005259	  0.003050	  0.002773	  0.002965	  0.003512
 105.500000  0.005665	  0.003471	  0.003059	  0.002968	  0.003791
 106.500000  0.005788	  0.003399	  0.003245	  0.003163	  0.003899
 107.500000  0.005973	  0.003471	  0.003440	  0.003154	  0.004010
 108.500000  0.006187	  0.003698	  0.003544	  0.003229	  0.004165
 109.500000  0.006102	  0.003626	  0.003578	  0.003317	  0.004156
 110.500000  0.006700	  0.003962	  0.003805	  0.003216	  0.004421
 111.500000  0.006395	  0.003881	  0.004028	  0.003320	  0.004406
 112.500000  0.006417	  0.003748	  0.003887	  0.003437	  0.004372
 113.500000  0.006483	  0.003632	  0.003805	  0.003443	  0.004341
 114.500000  0.006549	  0.003909	  0.004142	  0.003267	  0.004467
 115.500000  0.006411	  0.003506	  0.004054	  0.003298	  0.004317
 116.500000  0.005980	  0.003468	  0.003855	  0.003075	  0.004095
 117.500000  0.005696	  0.003437	  0.003865	  0.002996	  0.003999
 118.500000  0.005366	  0.003094	  0.003418	  0.002672	  0.003637
 119.500000  0.005149	  0.002977	  0.003456	  0.002565	  0.003537
 120.500000  0.004683	  0.002817	  0.003550	  0.002247	  0.003324
 121.500000  0.004529	  0.002571	  0.002908	  0.002039	  0.003012
 122.500000  0.004076	  0.002546	  0.003109	  0.001910	  0.002910
 123.500000  0.003701	  0.002335	  0.002980	  0.001756	  0.002693
 124.500000  0.003235	  0.002109	  0.002650	  0.001593	  0.002397
 125.500000  0.003012	  0.001954	  0.002404	  0.001353	  0.002181
 126.500000  0.002628	  0.001929	  0.002395	  0.001265	  0.002054
 127.500000  0.002370	  0.001835	  0.002090	  0.001120	  0.001854
 128.500000  0.002181	  0.001668	  0.001936	  0.001045	  0.001707
 129.500000  0.001973	  0.001526	  0.001747	  0.000906	  0.001538
 130.500000  0.001926	  0.001419	  0.001674	  0.000853	  0.001468
 131.500000  0.001671	  0.001382	  0.001687	  0.000881	  0.001405
 132.500000  0.001382	  0.001457	  0.001492	  0.000774	  0.001276
 133.500000  0.001344	  0.001130	  0.001552	  0.000790	  0.001204
 134.500000  0.001158	  0.001136	  0.001473	  0.000598	  0.001091
 135.500000  0.001092	  0.001105	  0.001504	  0.000633	  0.001083
 136.500000  0.000972	  0.000995	  0.001246	  0.000522	  0.000934
 137.500000  0.000878	  0.000768	  0.001306	  0.000447	  0.000850
 138.500000  0.000749	  0.000765	  0.001057	  0.000371	  0.000736
 139.500000  0.000692	  0.000532	  0.001070	  0.000365	  0.000665
 140.500000  0.000611	  0.000567	  0.000972	  0.000308	  0.000614
 141.500000  0.000456	  0.000504	  0.000913	  0.000239	  0.000528
 142.500000  0.000456	  0.000425	  0.000894	  0.000183	  0.000489
 143.500000  0.000384	  0.000343	  0.000941	  0.000227	  0.000474
 144.500000  0.000375	  0.000299	  0.000733	  0.000186	  0.000398
 145.500000  0.000337	  0.000223	  0.000585	  0.000129	  0.000319
 146.500000  0.000296	  0.000211	  0.000519	  0.000142	  0.000292
 147.500000  0.000252	  0.000176	  0.000419	  0.000079	  0.000231
 148.500000  0.000220	  0.000123	  0.000327	  0.000098	  0.000192
 149.500000  0.000239	  0.000094	  0.000321	  0.000035	  0.000172
 150.500000  0.000211	  0.000132	  0.000280	  0.000047	  0.000168
 151.500000  0.000192	  0.000072	  0.000214	  0.000031	  0.000127
 152.500000  0.000183	  0.000085	  0.000167	  0.000035	  0.000117
 153.500000  0.000129	  0.000054	  0.000145	  0.000035	  0.000090
 154.500000  0.000145	  0.000057	  0.000126	  0.000025	  0.000088
 155.500000  0.000123	  0.000047	  0.000120	  0.000009	  0.000075
 156.500000  0.000088	  0.000013	  0.000110	  0.000006	  0.000054
 157.500000  0.000076	  0.000028	  0.000063	  0.000016	  0.000046
 158.500000  0.000072	  0.000022	  0.000069	  0.000016	  0.000045
 159.500000  0.000044	  0.000013	  0.000050	  0.000006	  0.000028
 160.500000  0.000035	  0.000013	  0.000050	  0.000016	  0.000028
 161.500000  0.000031	  0.000009	  0.000038	  0.000003	  0.000020
 162.500000  0.000028	  0.000006	  0.000006	  0.000009	  0.000013
 163.500000  0.000038	  0.000013	  0.000016	  0.000003	  0.000017
 164.500000  0.000013	  0.000000	  0.000028	  0.000000	  0.000010
 165.500000  0.000019	  0.000006	  0.000016	  0.000000	  0.000010
 166.500000  0.000013	  0.000000	  0.000013	  0.000003	  0.000007
 167.500000  0.000006	  0.000006	  0.000009	  0.000003	  0.000006
 168.500000  0.000003	  0.000003	  0.000006	  0.000000	  0.000003
 169.500000  0.000006	  0.000000	  0.000006	  0.000003	  0.000004
 170.500000  0.000003	  0.000000	  0.000003	  0.000000	  0.000002
 171.500000  0.000003	  0.000000	  0.000006	  0.000000	  0.000002
 172.500000  0.000000	  0.000003	  0.000003	  0.000000	  0.000002
 173.500000  0.000000	  0.000000	  0.000006	  0.000000	  0.000002
 174.500000  0.000000	  0.000003	  0.000000	  0.000000	  0.000001
 175.500000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
 176.500000  0.000003	  0.000000	  0.000003	  0.000000	  0.000002
 177.500000  0.000000	  0.000000	  0.000003	  0.000000	  0.000001
 178.500000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
 179.500000  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
