#Bin1	Bin2	over npts	over nmax	Counts	max1000	over sqrtnpts
1.85	7.23	   0.00000	   0.00000	0	         0	   0.00000
1.85	7.37	   0.00000	   0.00000	0	         0	   0.00000
1.85	7.51	   0.00000	   0.00000	0	         0	   0.00000
1.85	7.65	   0.00000	   0.00000	0	         0	   0.00000
1.85	7.79	   0.00000	   0.00000	0	         0	   0.00000
1.85	7.93	   0.00000	   0.00000	0	         0	   0.00000

1.95	1.07	   0.00000	   0.00000	0	         0	   0.00000
1.95	1.21	   0.00000	   0.00000	0	         0	   0.00000
1.95	1.35	   0.00000	   0.00000	0	         0	   0.00000
1.95	1.49	   0.00000	   0.00000	0	         0	   0.00000
1.95	1.63	   0.00000	   0.00000	0	         0	   0.00000
1.95	1.77	   0.00000	   0.00000	0	         0	   0.00000
1.95	1.91	   0.00000	   0.00000	0	         0	   0.00000
1.95	2.05	   0.00000	   0.00000	0	         0	   0.00000
1.95	2.19	   0.00000	   0.00000	0	         0	   0.00000
1.95	2.33	   0.00000	   0.00000	0	         0	   0.00000
1.95	2.47	   0.00000	   0.00000	0	         0	   0.00000
1.95	2.61	   0.00000	   0.00000	0	         0	   0.00000
1.95	2.75	   0.00000	   0.00000	0	         0	   0.00000
1.95	2.89	   0.00000	   0.00000	0	         0	   0.00000
1.95	3.03	   0.00000	   0.00000	0	         0	   0.00000
1.95	3.17	   0.00000	   0.00000	0	         0	   0.00000
1.95	3.31	   0.00000	   0.00000	0	         0	   0.00000
1.95	3.45	   0.00000	   0.00000	0	         0	   0.00000
1.95	3.59	   0.00000	   0.00000	0	         0	   0.00000
1.95	3.73	   0.00000	   0.00000	0	         0	   0.00000
1.95	3.87	   0.00000	   0.00000	0	         0	   0.00000
1.95	4.01	   0.00000	   0.00000	0	         0	   0.00000
1.95	4.15	   0.00000	   0.00000	0	         0	   0.00000
1.95	4.29	   0.00000	   0.00000	0	         0	   0.00000
1.95	4.43	   0.00000	   0.00000	0	         0	   0.00000
1.95	4.57	   0.00000	   0.00000	0	         0	   0.00000
1.95	4.71	   0.00000	   0.00000	0	         0	   0.00000
1.95	4.85	   0.00000	   0.00000	0	         0	   0.00000
1.95	4.99	   0.00000	   0.00000	0	         0	   0.00000
1.95	5.13	   0.00000	   0.00000	0	         0	   0.00000
1.95	5.27	   0.00000	   0.00000	0	         0	   0.00000
1.95	5.41	   0.00000	   0.00000	0	         0	   0.00000
1.95	5.55	   0.00000	   0.00000	0	         0	   0.00000
1.95	5.69	   0.00000	   0.00000	0	         0	   0.00000
1.95	5.83	   0.00000	   0.00000	0	         0	   0.00000
1.95	5.97	   0.00000	   0.00000	0	         0	   0.00000
1.95	6.11	   0.00000	   0.00000	0	         0	   0.00000
1.95	6.25	   0.00000	   0.00000	0	         0	   0.00000
1.95	6.39	   0.00000	   0.00000	0	         0	   0.00000
1.95	6.53	   0.00000	   0.00000	0	         0	   0.00000
1.95	6.67	   0.00000	   0.00000	0	         0	   0.00000
1.95	6.81	   0.00000	   0.00000	0	         0	   0.00000
1.95	6.95	   0.00000	   0.00000	0	         0	   0.00000
1.95	7.09	   0.00000	   0.00000	0	         0	   0.00000
1.95	7.23	   0.00000	   0.00000	0	         0	   0.00000
1.95	7.37	   0.00000	   0.00000	0	         0	   0.00000
1.95	7.51	   0.00000	   0.00000	0	         0	   0.00000
1.95	7.65	   0.00000	   0.00000	0	         0	   0.00000
1.95	7.79	   0.00000	   0.00000	0	         0	   0.00000
1.95	7.93	   0.00000	   0.00000	0	         0	   0.00000

2.05	1.07	   0.00000	   0.00000	0	         0	   0.00000
2.05	1.21	   0.00000	   0.00000	0	         0	   0.00000
2.05	1.35	   0.00000	   0.00000	0	         0	   0.00000
2.05	1.49	   0.00000	   0.00000	0	         0	   0.00000
2.05	1.63	   0.00000	   0.00000	0	         0	   0.00000
2.05	1.77	   0.00000	   0.00000	0	         0	   0.00000
2.05	1.91	   0.00000	   0.00000	0	         0	   0.00000
2.05	2.05	   0.00000	   0.00000	0	         0	   0.00000
2.05	2.19	   0.00000	   0.00000	0	         0	   0.00000
2.05	2.33	   0.00000	   0.00000	0	         0	   0.00000
2.05	2.47	   0.00000	   0.00000	0	         0	   0.00000
2.05	2.61	   0.00000	   0.00000	0	         0	   0.00000
2.05	2.75	   0.00000	   0.00000	0	         0	   0.00000
2.05	2.89	   0.00000	   0.00000	0	         0	   0.00000
2.05	3.03	   0.00000	   0.00000	0	         0	   0.00000
2.05	3.17	   0.00000	   0.00000	0	         0	   0.00000
2.05	3.31	   0.00000	   0.00000	0	         0	   0.00000
2.05	3.45	   0.00011	   0.00637	1	         6	   0.00132
2.05	3.59	   0.00000	   0.00000	0	         0	   0.00000
2.05	3.73	   0.00000	   0.00000	0	         0	   0.00000
2.05	3.87	   0.00000	   0.00000	0	         0	   0.00000
2.05	4.01	   0.00000	   0.00000	0	         0	   0.00000
2.05	4.15	   0.00000	   0.00000	0	         0	   0.00000
2.05	4.29	   0.00000	   0.00000	0	         0	   0.00000
2.05	4.43	   0.00000	   0.00000	0	         0	   0.00000
2.05	4.57	   0.00000	   0.00000	0	         0	   0.00000
2.05	4.71	   0.00000	   0.00000	0	         0	   0.00000
2.05	4.85	   0.00000	   0.00000	0	         0	   0.00000
2.05	4.99	   0.00000	   0.00000	0	         0	   0.00000
2.05	5.13	   0.00000	   0.00000	0	         0	   0.00000
2.05	5.27	   0.00000	   0.00000	0	         0	   0.00000
2.05	5.41	   0.00000	   0.00000	0	         0	   0.00000
2.05	5.55	   0.00000	   0.00000	0	         0	   0.00000
2.05	5.69	   0.00000	   0.00000	0	         0	   0.00000
2.05	5.83	   0.00000	   0.00000	0	         0	   0.00000
2.05	5.97	   0.00000	   0.00000	0	         0	   0.00000
2.05	6.11	   0.00000	   0.00000	0	         0	   0.00000
2.05	6.25	   0.00000	   0.00000	0	         0	   0.00000
2.05	6.39	   0.00000	   0.00000	0	         0	   0.00000
2.05	6.53	   0.00000	   0.00000	0	         0	   0.00000
2.05	6.67	   0.00000	   0.00000	0	         0	   0.00000
2.05	6.81	   0.00000	   0.00000	0	         0	   0.00000
2.05	6.95	   0.00000	   0.00000	0	         0	   0.00000
2.05	7.09	   0.00000	   0.00000	0	         0	   0.00000
2.05	7.23	   0.00000	   0.00000	0	         0	   0.00000
2.05	7.37	   0.00000	   0.00000	0	         0	   0.00000
2.05	7.51	   0.00000	   0.00000	0	         0	   0.00000
2.05	7.65	   0.00000	   0.00000	0	         0	   0.00000
2.05	7.79	   0.00000	   0.00000	0	         0	   0.00000
2.05	7.93	   0.00000	   0.00000	0	         0	   0.00000

2.15	1.07	   0.00000	   0.00000	0	         0	   0.00000
2.15	1.21	   0.00000	   0.00000	0	         0	   0.00000
2.15	1.35	   0.00000	   0.00000	0	         0	   0.00000
2.15	1.49	   0.00000	   0.00000	0	         0	   0.00000
2.15	1.63	   0.00000	   0.00000	0	         0	   0.00000
2.15	1.77	   0.00000	   0.00000	0	         0	   0.00000
2.15	1.91	   0.00000	   0.00000	0	         0	   0.00000
2.15	2.05	   0.00000	   0.00000	0	         0	   0.00000
2.15	2.19	   0.00043	   0.02548	4	        25	   0.00529
2.15	2.33	   0.00011	   0.00637	1	         6	   0.00132
2.15	2.47	   0.00000	   0.00000	0	         0	   0.00000
2.15	2.61	   0.00022	   0.01274	2	        13	   0.00264
2.15	2.75	   0.00000	   0.00000	0	         0	   0.00000
2.15	2.89	   0.00043	   0.02548	4	        25	   0.00529
2.15	3.03	   0.00032	   0.01911	3	        19	   0.00396
2.15	3.17	   0.00032	   0.01911	3	        19	   0.00396
2.15	3.31	   0.00000	   0.00000	0	         0	   0.00000
2.15	3.45	   0.00011	   0.00637	1	         6	   0.00132
2.15	3.59	   0.00011	   0.00637	1	         6	   0.00132
2.15	3.73	   0.00000	   0.00000	0	         0	   0.00000
2.15	3.87	   0.00000	   0.00000	0	         0	   0.00000
2.15	4.01	   0.00000	   0.00000	0	         0	   0.00000
2.15	4.15	   0.00000	   0.00000	0	         0	   0.00000
2.15	4.29	   0.00000	   0.00000	0	         0	   0.00000
2.15	4.43	   0.00000	   0.00000	0	         0	   0.00000
2.15	4.57	   0.00000	   0.00000	0	         0	   0.00000
2.15	4.71	   0.00000	   0.00000	0	         0	   0.00000
2.15	4.85	   0.00000	   0.00000	0	         0	   0.00000
2.15	4.99	   0.00000	   0.00000	0	         0	   0.00000
2.15	5.13	   0.00000	   0.00000	0	         0	   0.00000
2.15	5.27	   0.00000	   0.00000	0	         0	   0.00000
2.15	5.41	   0.00000	   0.00000	0	         0	   0.00000
2.15	5.55	   0.00000	   0.00000	0	         0	   0.00000
2.15	5.69	   0.00000	   0.00000	0	         0	   0.00000
2.15	5.83	   0.00000	   0.00000	0	         0	   0.00000
2.15	5.97	   0.00000	   0.00000	0	         0	   0.00000
2.15	6.11	   0.00000	   0.00000	0	         0	   0.00000
2.15	6.25	   0.00000	   0.00000	0	         0	   0.00000
2.15	6.39	   0.00000	   0.00000	0	         0	   0.00000
2.15	6.53	   0.00000	   0.00000	0	         0	   0.00000
2.15	6.67	   0.00000	   0.00000	0	         0	   0.00000
2.15	6.81	   0.00000	   0.00000	0	         0	   0.00000
2.15	6.95	   0.00000	   0.00000	0	         0	   0.00000
2.15	7.09	   0.00000	   0.00000	0	         0	   0.00000
2.15	7.23	   0.00000	   0.00000	0	         0	   0.00000
2.15	7.37	   0.00000	   0.00000	0	         0	   0.00000
2.15	7.51	   0.00000	   0.00000	0	         0	   0.00000
2.15	7.65	   0.00000	   0.00000	0	         0	   0.00000
2.15	7.79	   0.00000	   0.00000	0	         0	   0.00000
2.15	7.93	   0.00000	   0.00000	0	         0	   0.00000

2.25	1.07	   0.00000	   0.00000	0	         0	   0.00000
2.25	1.21	   0.00000	   0.00000	0	         0	   0.00000
2.25	1.35	   0.00000	   0.00000	0	         0	   0.00000
2.25	1.49	   0.00000	   0.00000	0	         0	   0.00000
2.25	1.63	   0.00000	   0.00000	0	         0	   0.00000
2.25	1.77	   0.00000	   0.00000	0	         0	   0.00000
2.25	1.91	   0.00000	   0.00000	0	         0	   0.00000
2.25	2.05	   0.00011	   0.00637	1	         6	   0.00132
2.25	2.19	   0.00054	   0.03185	5	        32	   0.00661
2.25	2.33	   0.00086	   0.05096	8	        51	   0.01057
2.25	2.47	   0.00086	   0.05096	8	        51	   0.01057
2.25	2.61	   0.00076	   0.04459	7	        45	   0.00925
2.25	2.75	   0.00119	   0.07006	11	        70	   0.01453
2.25	2.89	   0.00076	   0.04459	7	        45	   0.00925
2.25	3.03	   0.00097	   0.05732	9	        57	   0.01189
2.25	3.17	   0.00086	   0.05096	8	        51	   0.01057
2.25	3.31	   0.00022	   0.01274	2	        13	   0.00264
2.25	3.45	   0.00011	   0.00637	1	         6	   0.00132
2.25	3.59	   0.00000	   0.00000	0	         0	   0.00000
2.25	3.73	   0.00000	   0.00000	0	         0	   0.00000
2.25	3.87	   0.00000	   0.00000	0	         0	   0.00000
2.25	4.01	   0.00011	   0.00637	1	         6	   0.00132
2.25	4.15	   0.00000	   0.00000	0	         0	   0.00000
2.25	4.29	   0.00000	   0.00000	0	         0	   0.00000
2.25	4.43	   0.00000	   0.00000	0	         0	   0.00000
2.25	4.57	   0.00000	   0.00000	0	         0	   0.00000
2.25	4.71	   0.00000	   0.00000	0	         0	   0.00000
2.25	4.85	   0.00000	   0.00000	0	         0	   0.00000
2.25	4.99	   0.00000	   0.00000	0	         0	   0.00000
2.25	5.13	   0.00000	   0.00000	0	         0	   0.00000
2.25	5.27	   0.00000	   0.00000	0	         0	   0.00000
2.25	5.41	   0.00000	   0.00000	0	         0	   0.00000
2.25	5.55	   0.00000	   0.00000	0	         0	   0.00000
2.25	5.69	   0.00000	   0.00000	0	         0	   0.00000
2.25	5.83	   0.00000	   0.00000	0	         0	   0.00000
2.25	5.97	   0.00000	   0.00000	0	         0	   0.00000
2.25	6.11	   0.00000	   0.00000	0	         0	   0.00000
2.25	6.25	   0.00000	   0.00000	0	         0	   0.00000
2.25	6.39	   0.00000	   0.00000	0	         0	   0.00000
2.25	6.53	   0.00000	   0.00000	0	         0	   0.00000
2.25	6.67	   0.00000	   0.00000	0	         0	   0.00000
2.25	6.81	   0.00000	   0.00000	0	         0	   0.00000
2.25	6.95	   0.00000	   0.00000	0	         0	   0.00000
2.25	7.09	   0.00000	   0.00000	0	         0	   0.00000
2.25	7.23	   0.00000	   0.00000	0	         0	   0.00000
2.25	7.37	   0.00000	   0.00000	0	         0	   0.00000
2.25	7.51	   0.00000	   0.00000	0	         0	   0.00000
2.25	7.65	   0.00000	   0.00000	0	         0	   0.00000
2.25	7.79	   0.00000	   0.00000	0	         0	   0.00000
2.25	7.93	   0.00000	   0.00000	0	         0	   0.00000

2.35	1.07	   0.00000	   0.00000	0	         0	   0.00000
2.35	1.21	   0.00000	   0.00000	0	         0	   0.00000
2.35	1.35	   0.00000	   0.00000	0	         0	   0.00000
2.35	1.49	   0.00000	   0.00000	0	         0	   0.00000
2.35	1.63	   0.00000	   0.00000	0	         0	   0.00000
2.35	1.77	   0.00000	   0.00000	0	         0	   0.00000
2.35	1.91	   0.00043	   0.02548	4	        25	   0.00529
2.35	2.05	   0.00097	   0.05732	9	        57	   0.01189
2.35	2.19	   0.00216	   0.12739	20	       127	   0.02643
2.35	2.33	   0.00238	   0.14013	22	       140	   0.02907
2.35	2.47	   0.00195	   0.11465	18	       115	   0.02378
2.35	2.61	   0.00335	   0.19745	31	       197	   0.04096
2.35	2.75	   0.00238	   0.14013	22	       140	   0.02907
2.35	2.89	   0.00173	   0.10191	16	       102	   0.02114
2.35	3.03	   0.00205	   0.12102	19	       121	   0.02511
2.35	3.17	   0.00184	   0.10828	17	       108	   0.02246
2.35	3.31	   0.00108	   0.06369	10	        64	   0.01321
2.35	3.45	   0.00141	   0.08280	13	        83	   0.01718
2.35	3.59	   0.00043	   0.02548	4	        25	   0.00529
2.35	3.73	   0.00022	   0.01274	2	        13	   0.00264
2.35	3.87	   0.00011	   0.00637	1	         6	   0.00132
2.35	4.01	   0.00011	   0.00637	1	         6	   0.00132
2.35	4.15	   0.00000	   0.00000	0	         0	   0.00000
2.35	4.29	   0.00000	   0.00000	0	         0	   0.00000
2.35	4.43	   0.00000	   0.00000	0	         0	   0.00000
2.35	4.57	   0.00000	   0.00000	0	         0	   0.00000
2.35	4.71	   0.00000	   0.00000	0	         0	   0.00000
2.35	4.85	   0.00000	   0.00000	0	         0	   0.00000
2.35	4.99	   0.00000	   0.00000	0	         0	   0.00000
2.35	5.13	   0.00000	   0.00000	0	         0	   0.00000
2.35	5.27	   0.00000	   0.00000	0	         0	   0.00000
2.35	5.41	   0.00000	   0.00000	0	         0	   0.00000
2.35	5.55	   0.00000	   0.00000	0	         0	   0.00000
2.35	5.69	   0.00000	   0.00000	0	         0	   0.00000
2.35	5.83	   0.00000	   0.00000	0	         0	   0.00000
2.35	5.97	   0.00000	   0.00000	0	         0	   0.00000
2.35	6.11	   0.00000	   0.00000	0	         0	   0.00000
2.35	6.25	   0.00000	   0.00000	0	         0	   0.00000
2.35	6.39	   0.00000	   0.00000	0	         0	   0.00000
2.35	6.53	   0.00000	   0.00000	0	         0	   0.00000
2.35	6.67	   0.00000	   0.00000	0	         0	   0.00000
2.35	6.81	   0.00000	   0.00000	0	         0	   0.00000
2.35	6.95	   0.00000	   0.00000	0	         0	   0.00000
2.35	7.09	   0.00000	   0.00000	0	         0	   0.00000
2.35	7.23	   0.00000	   0.00000	0	         0	   0.00000
2.35	7.37	   0.00000	   0.00000	0	         0	   0.00000
2.35	7.51	   0.00000	   0.00000	0	         0	   0.00000
2.35	7.65	   0.00000	   0.00000	0	         0	   0.00000
2.35	7.79	   0.00000	   0.00000	0	         0	   0.00000
2.35	7.93	   0.00000	   0.00000	0	         0	   0.00000

2.45	1.07	   0.00000	   0.00000	0	         0	   0.00000
2.45	1.21	   0.00000	   0.00000	0	         0	   0.00000
2.45	1.35	   0.00000	   0.00000	0	         0	   0.00000
2.45	1.49	   0.00000	   0.00000	0	         0	   0.00000
2.45	1.63	   0.00000	   0.00000	0	         0	   0.00000
2.45	1.77	   0.00011	   0.00637	1	         6	   0.00132
2.45	1.91	   0.00108	   0.06369	10	        64	   0.01321
2.45	2.05	   0.00097	   0.05732	9	        57	   0.01189
2.45	2.19	   0.00324	   0.19108	30	       191	   0.03964
2.45	2.33	   0.00346	   0.20382	32	       204	   0.04228
2.45	2.47	   0.00497	   0.29299	46	       293	   0.06078
2.45	2.61	   0.00519	   0.30573	48	       306	   0.06342
2.45	2.75	   0.00530	   0.31210	49	       312	   0.06475
2.45	2.89	   0.00411	   0.24204	38	       242	   0.05021
2.45	3.03	   0.00324	   0.19108	30	       191	   0.03964
2.45	3.17	   0.00216	   0.12739	20	       127	   0.02643
2.45	3.31	   0.00227	   0.13376	21	       134	   0.02775
2.45	3.45	   0.00173	   0.10191	16	       102	   0.02114
2.45	3.59	   0.00065	   0.03822	6	        38	   0.00793
2.45	3.73	   0.00097	   0.05732	9	        57	   0.01189
2.45	3.87	   0.00108	   0.06369	10	        64	   0.01321
2.45	4.01	   0.00032	   0.01911	3	        19	   0.00396
2.45	4.15	   0.00022	   0.01274	2	        13	   0.00264
2.45	4.29	   0.00000	   0.00000	0	         0	   0.00000
2.45	4.43	   0.00000	   0.00000	0	         0	   0.00000
2.45	4.57	   0.00000	   0.00000	0	         0	   0.00000
2.45	4.71	   0.00000	   0.00000	0	         0	   0.00000
2.45	4.85	   0.00000	   0.00000	0	         0	   0.00000
2.45	4.99	   0.00000	   0.00000	0	         0	   0.00000
2.45	5.13	   0.00000	   0.00000	0	         0	   0.00000
2.45	5.27	   0.00000	   0.00000	0	         0	   0.00000
2.45	5.41	   0.00000	   0.00000	0	         0	   0.00000
2.45	5.55	   0.00000	   0.00000	0	         0	   0.00000
2.45	5.69	   0.00000	   0.00000	0	         0	   0.00000
2.45	5.83	   0.00000	   0.00000	0	         0	   0.00000
2.45	5.97	   0.00000	   0.00000	0	         0	   0.00000
2.45	6.11	   0.00000	   0.00000	0	         0	   0.00000
2.45	6.25	   0.00000	   0.00000	0	         0	   0.00000
2.45	6.39	   0.00000	   0.00000	0	         0	   0.00000
2.45	6.53	   0.00000	   0.00000	0	         0	   0.00000
2.45	6.67	   0.00000	   0.00000	0	         0	   0.00000
2.45	6.81	   0.00000	   0.00000	0	         0	   0.00000
2.45	6.95	   0.00000	   0.00000	0	         0	   0.00000
2.45	7.09	   0.00000	   0.00000	0	         0	   0.00000
2.45	7.23	   0.00000	   0.00000	0	         0	   0.00000
2.45	7.37	   0.00000	   0.00000	0	         0	   0.00000
2.45	7.51	   0.00000	   0.00000	0	         0	   0.00000
2.45	7.65	   0.00000	   0.00000	0	         0	   0.00000
2.45	7.79	   0.00000	   0.00000	0	         0	   0.00000
2.45	7.93	   0.00000	   0.00000	0	         0	   0.00000

2.55	1.07	   0.00000	   0.00000	0	         0	   0.00000
2.55	1.21	   0.00000	   0.00000	0	         0	   0.00000
2.55	1.35	   0.00000	   0.00000	0	         0	   0.00000
2.55	1.49	   0.00000	   0.00000	0	         0	   0.00000
2.55	1.63	   0.00000	   0.00000	0	         0	   0.00000
2.55	1.77	   0.00000	   0.00000	0	         0	   0.00000
2.55	1.91	   0.00108	   0.06369	10	        64	   0.01321
2.55	2.05	   0.00173	   0.10191	16	       102	   0.02114
2.55	2.19	   0.00411	   0.24204	38	       242	   0.05021
2.55	2.33	   0.00519	   0.30573	48	       306	   0.06342
2.55	2.47	   0.00562	   0.33121	52	       331	   0.06871
2.55	2.61	   0.00670	   0.39490	62	       395	   0.08192
2.55	2.75	   0.00551	   0.32484	51	       325	   0.06739
2.55	2.89	   0.00519	   0.30573	48	       306	   0.06342
2.55	3.03	   0.00454	   0.26752	42	       268	   0.05550
2.55	3.17	   0.00476	   0.28025	44	       280	   0.05814
2.55	3.31	   0.00400	   0.23567	37	       236	   0.04889
2.55	3.45	   0.00216	   0.12739	20	       127	   0.02643
2.55	3.59	   0.00130	   0.07643	12	        76	   0.01586
2.55	3.73	   0.00076	   0.04459	7	        45	   0.00925
2.55	3.87	   0.00086	   0.05096	8	        51	   0.01057
2.55	4.01	   0.00065	   0.03822	6	        38	   0.00793
2.55	4.15	   0.00032	   0.01911	3	        19	   0.00396
2.55	4.29	   0.00011	   0.00637	1	         6	   0.00132
2.55	4.43	   0.00000	   0.00000	0	         0	   0.00000
2.55	4.57	   0.00000	   0.00000	0	         0	   0.00000
2.55	4.71	   0.00000	   0.00000	0	         0	   0.00000
2.55	4.85	   0.00000	   0.00000	0	         0	   0.00000
2.55	4.99	   0.00000	   0.00000	0	         0	   0.00000
2.55	5.13	   0.00000	   0.00000	0	         0	   0.00000
2.55	5.27	   0.00000	   0.00000	0	         0	   0.00000
2.55	5.41	   0.00000	   0.00000	0	         0	   0.00000
2.55	5.55	   0.00000	   0.00000	0	         0	   0.00000
2.55	5.69	   0.00000	   0.00000	0	         0	   0.00000
2.55	5.83	   0.00000	   0.00000	0	         0	   0.00000
2.55	5.97	   0.00000	   0.00000	0	         0	   0.00000
2.55	6.11	   0.00000	   0.00000	0	         0	   0.00000
2.55	6.25	   0.00000	   0.00000	0	         0	   0.00000
2.55	6.39	   0.00000	   0.00000	0	         0	   0.00000
2.55	6.53	   0.00000	   0.00000	0	         0	   0.00000
2.55	6.67	   0.00000	   0.00000	0	         0	   0.00000
2.55	6.81	   0.00000	   0.00000	0	         0	   0.00000
2.55	6.95	   0.00000	   0.00000	0	         0	   0.00000
2.55	7.09	   0.00000	   0.00000	0	         0	   0.00000
2.55	7.23	   0.00000	   0.00000	0	         0	   0.00000
2.55	7.37	   0.00000	   0.00000	0	         0	   0.00000
2.55	7.51	   0.00000	   0.00000	0	         0	   0.00000
2.55	7.65	   0.00000	   0.00000	0	         0	   0.00000
2.55	7.79	   0.00000	   0.00000	0	         0	   0.00000
2.55	7.93	   0.00000	   0.00000	0	         0	   0.00000

2.65	1.07	   0.00000	   0.00000	0	         0	   0.00000
2.65	1.21	   0.00000	   0.00000	0	         0	   0.00000
2.65	1.35	   0.00000	   0.00000	0	         0	   0.00000
2.65	1.49	   0.00000	   0.00000	0	         0	   0.00000
2.65	1.63	   0.00000	   0.00000	0	         0	   0.00000
2.65	1.77	   0.00000	   0.00000	0	         0	   0.00000
2.65	1.91	   0.00054	   0.03185	5	        32	   0.00661
2.65	2.05	   0.00195	   0.11465	18	       115	   0.02378
2.65	2.19	   0.00324	   0.19108	30	       191	   0.03964
2.65	2.33	   0.00465	   0.27389	43	       274	   0.05682
2.65	2.47	   0.00605	   0.35669	56	       357	   0.07399
2.65	2.61	   0.00519	   0.30573	48	       306	   0.06342
2.65	2.75	   0.00832	   0.49045	77	       490	   0.10174
2.65	2.89	   0.00551	   0.32484	51	       325	   0.06739
2.65	3.03	   0.00411	   0.24204	38	       242	   0.05021
2.65	3.17	   0.00443	   0.26115	41	       261	   0.05417
2.65	3.31	   0.00454	   0.26752	42	       268	   0.05550
2.65	3.45	   0.00249	   0.14650	23	       146	   0.03039
2.65	3.59	   0.00184	   0.10828	17	       108	   0.02246
2.65	3.73	   0.00119	   0.07006	11	        70	   0.01453
2.65	3.87	   0.00141	   0.08280	13	        83	   0.01718
2.65	4.01	   0.00043	   0.02548	4	        25	   0.00529
2.65	4.15	   0.00043	   0.02548	4	        25	   0.00529
2.65	4.29	   0.00043	   0.02548	4	        25	   0.00529
2.65	4.43	   0.00000	   0.00000	0	         0	   0.00000
2.65	4.57	   0.00000	   0.00000	0	         0	   0.00000
2.65	4.71	   0.00000	   0.00000	0	         0	   0.00000
2.65	4.85	   0.00000	   0.00000	0	         0	   0.00000
2.65	4.99	   0.00000	   0.00000	0	         0	   0.00000
2.65	5.13	   0.00000	   0.00000	0	         0	   0.00000
2.65	5.27	   0.00000	   0.00000	0	         0	   0.00000
2.65	5.41	   0.00000	   0.00000	0	         0	   0.00000
2.65	5.55	   0.00000	   0.00000	0	         0	   0.00000
2.65	5.69	   0.00000	   0.00000	0	         0	   0.00000
2.65	5.83	   0.00000	   0.00000	0	         0	   0.00000
2.65	5.97	   0.00000	   0.00000	0	         0	   0.00000
2.65	6.11	   0.00000	   0.00000	0	         0	   0.00000
2.65	6.25	   0.00000	   0.00000	0	         0	   0.00000
2.65	6.39	   0.00000	   0.00000	0	         0	   0.00000
2.65	6.53	   0.00000	   0.00000	0	         0	   0.00000
2.65	6.67	   0.00000	   0.00000	0	         0	   0.00000
2.65	6.81	   0.00000	   0.00000	0	         0	   0.00000
2.65	6.95	   0.00000	   0.00000	0	         0	   0.00000
2.65	7.09	   0.00000	   0.00000	0	         0	   0.00000
2.65	7.23	   0.00000	   0.00000	0	         0	   0.00000
2.65	7.37	   0.00000	   0.00000	0	         0	   0.00000
2.65	7.51	   0.00000	   0.00000	0	         0	   0.00000
2.65	7.65	   0.00000	   0.00000	0	         0	   0.00000
2.65	7.79	   0.00000	   0.00000	0	         0	   0.00000
2.65	7.93	   0.00000	   0.00000	0	         0	   0.00000

2.75	1.07	   0.00000	   0.00000	0	         0	   0.00000
2.75	1.21	   0.00000	   0.00000	0	         0	   0.00000
2.75	1.35	   0.00000	   0.00000	0	         0	   0.00000
2.75	1.49	   0.00000	   0.00000	0	         0	   0.00000
2.75	1.63	   0.00000	   0.00000	0	         0	   0.00000
2.75	1.77	   0.00000	   0.00000	0	         0	   0.00000
2.75	1.91	   0.00054	   0.03185	5	        32	   0.00661
2.75	2.05	   0.00249	   0.14650	23	       146	   0.03039
2.75	2.19	   0.00368	   0.21656	34	       217	   0.04493
2.75	2.33	   0.00454	   0.26752	42	       268	   0.05550
2.75	2.47	   0.00432	   0.25478	40	       255	   0.05285
2.75	2.61	   0.00454	   0.26752	42	       268	   0.05550
2.75	2.75	   0.00508	   0.29936	47	       299	   0.06210
2.75	2.89	   0.00778	   0.45860	72	       459	   0.09514
2.75	3.03	   0.00454	   0.26752	42	       268	   0.05550
2.75	3.17	   0.00519	   0.30573	48	       306	   0.06342
2.75	3.31	   0.00389	   0.22930	36	       229	   0.04757
2.75	3.45	   0.00216	   0.12739	20	       127	   0.02643
2.75	3.59	   0.00216	   0.12739	20	       127	   0.02643
2.75	3.73	   0.00119	   0.07006	11	        70	   0.01453
2.75	3.87	   0.00108	   0.06369	10	        64	   0.01321
2.75	4.01	   0.00076	   0.04459	7	        45	   0.00925
2.75	4.15	   0.00000	   0.00000	0	         0	   0.00000
2.75	4.29	   0.00054	   0.03185	5	        32	   0.00661
2.75	4.43	   0.00000	   0.00000	0	         0	   0.00000
2.75	4.57	   0.00000	   0.00000	0	         0	   0.00000
2.75	4.71	   0.00000	   0.00000	0	         0	   0.00000
2.75	4.85	   0.00011	   0.00637	1	         6	   0.00132
2.75	4.99	   0.00000	   0.00000	0	         0	   0.00000
2.75	5.13	   0.00000	   0.00000	0	         0	   0.00000
2.75	5.27	   0.00000	   0.00000	0	         0	   0.00000
2.75	5.41	   0.00000	   0.00000	0	         0	   0.00000
2.75	5.55	   0.00000	   0.00000	0	         0	   0.00000
2.75	5.69	   0.00000	   0.00000	0	         0	   0.00000
2.75	5.83	   0.00000	   0.00000	0	         0	   0.00000
2.75	5.97	   0.00000	   0.00000	0	         0	   0.00000
2.75	6.11	   0.00000	   0.00000	0	         0	   0.00000
2.75	6.25	   0.00000	   0.00000	0	         0	   0.00000
2.75	6.39	   0.00000	   0.00000	0	         0	   0.00000
2.75	6.53	   0.00000	   0.00000	0	         0	   0.00000
2.75	6.67	   0.00000	   0.00000	0	         0	   0.00000
2.75	6.81	   0.00000	   0.00000	0	         0	   0.00000
2.75	6.95	   0.00000	   0.00000	0	         0	   0.00000
2.75	7.09	   0.00000	   0.00000	0	         0	   0.00000
